Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM-PR 5.3,Current Policies,World,Capacity Electricity,GW,0.272635719,0.725083794,7.923962618,12.52922724,23.34561734,40.42338598,62.40529624,68.2784628,162.2528735,323.4006143,519.5489104,756.6779692,1065.289255,1341.216925,1734.223631,2109.729853,2445.581853,2660.538897,2843.871535,2862.230803
GCAM-PR 5.3,Current Policies,USA,Capacity Electricity,GW,0.491237213,2.871450897,58.33160339,212.8232302,602.1438967,1013.409481,1277.79787,1389.554217,1496.074027,1586.047361,1756.149464,1923.614712,2113.217678,2328.620575,2546.945797,2711.546547,2852.259858,2997.16046,3142.224405,3315.993394
GCAM-PR 5.3,Current Policies,World,Capacity Electricity,GW,3.682353476,30.20565212,2002.157388,12824.72751,33513.5079,69171.05978,93179.87143,116179.2936,148110.6226,182753.2359,224343.7563,265998.0686,312842.9606,370521.7073,430259.4378,482407.9833,524233.4211,549739.2935,559395.1661,571184.8933
GCAM-PR 5.3,Current Policies,USA,Capacity Electricity,GW,8.475797423,45.10075102,177.3732796,313.1684852,420.4793904,416.5945763,417.7820006,335.5310755,357.9906786,457.3501985,590.9791899,708.6940132,784.1754837,770.1046046,798.9210544,845.8943711,937.4285381,1042.37215,1105.234027,1096.190395
GCAM-PR 5.3,Current Policies,World,Capacity Electricity,GW,49.22538005,161.7885212,2674.660781,5319.818653,7383.195878,9258.838738,11457.79977,9436.77483,13818.79545,20748.63963,28096.42605,38673.71927,48207.60256,51023.27241,57606.5513,63758.01315,66570.54981,70675.06465,72368.39441,68810.13616
GCAM-PR 5.3,Current Policies,USA,Capacity Electricity,GW,0,0,1.375317004,2.480599899,4.590394195,6.652910829,10.19714225,11.21097593,16.72313048,23.28062222,33.08614701,39.38889161,48.82872882,50.34716787,55.42765337,56.83725346,64.86026187,68.59673243,78.11673074,76.77974701
GCAM-PR 5.3,Current Policies,World,Capacity Electricity,GW,0,0,22.13316042,39.02351842,94.74804637,172.1628375,313.2108011,333.3959172,638.000008,1101.616801,1661.640682,2279.206717,3256.171872,3703.598053,4326.047893,4893.276556,5362.039155,5489.249887,6028.329836,5846.785005
GCAM-PR 5.3,Current Policies,USA,Capacity Electricity,GW,8.475797423,45.10075102,175.9979626,310.6878853,415.8889962,409.9416654,407.5848584,324.3200996,341.2675481,434.0695763,557.8930429,669.3051216,735.3467549,719.7574368,743.493401,789.0571177,872.5682762,973.7754179,1027.117296,1019.410648
GCAM-PR 5.3,Current Policies,World,Capacity Electricity,GW,49.22538005,161.7885212,2652.52762,5280.795134,7288.447831,9086.675901,11144.58897,9103.378913,13180.79544,19647.02283,26434.78537,36394.51255,44951.43068,47319.67436,53280.50341,58864.73659,61208.51065,65185.81477,66340.06457,62963.35116
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,29.82693714,70.37299463,91.75101661,246.4336273,366.1590265,612.2306589,919.9194849,1244.69481,1500.615309,1732.238998,1914.228582,2179.629017,2349.365553,2546.974278,2721.421846,2872.938074,3012.812004
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,34.75436082,182.1219647,293.9017978,1508.605206,2614.583067,4260.427943,6242.896443,8156.949273,10109.58543,11747.51743,13287.41037,14460.19626,15438.85578,16454.78855,17551.83503,18388.37045,19333.41924
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,25.2778718,34.47865357,34.12527524,62.63280193,95.84859121,161.0752557,237.2525195,305.0185717,361.5089734,432.0715582,515.5039039,667.0429265,802.0097477,940.3477183,1063.860337,1190.959501,1305.869454
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,27.77617104,86.92073253,160.2850981,536.9266092,1004.035007,1629.702777,2265.007858,2794.498173,3358.70639,3991.508677,4826.829618,5790.311352,6881.764858,7965.479834,9079.129209,10041.4983,11047.40054
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,25.2778718,34.47865357,34.12527524,62.63280193,95.84859121,161.0752557,237.2525195,305.0185717,361.5089734,432.0715582,515.5039039,667.0429265,802.0097477,940.3477183,1063.860337,1190.959501,1305.869454
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,27.77617104,86.92073253,160.2850981,536.9266092,1004.035007,1629.702777,2265.007858,2794.498173,3358.70639,3991.508677,4826.829618,5790.311352,6881.764858,7965.479834,9079.129209,10041.4983,11047.40054
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,25.2778718,34.47865357,34.12527524,62.63280193,95.84859121,161.0752557,237.2525195,305.0185717,361.5089734,432.0715582,515.5039039,667.0429265,802.0097477,940.3477183,1063.860337,1190.959501,1305.869454
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,27.77617104,86.92073253,160.2850981,536.9266092,1004.035007,1629.702777,2265.007858,2794.498173,3358.70639,3991.508677,4826.829618,5790.311352,6881.764858,7965.479834,9079.129209,10041.4983,11047.40054
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0,8.789754299,11.52101128,38.26996121,61.39885885,103.2440573,155.6339083,208.8454716,255.6308492,315.1552207,384.2234496,505.0987939,598.9515761,705.8256242,805.5049859,914.7911142,1012.159511
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0,56.57095971,131.2321791,454.0214381,846.2230119,1276.234208,1706.058162,2079.810709,2512.830224,2987.286582,3642.96713,4334.220749,5110.775638,5913.671776,6766.373678,7464.899183,8184.990472
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0.964194344,31.11322729,53.11343096,167.8332972,247.8880699,428.0707277,655.7311897,910.1924587,1106.269756,1262.695203,1356.643441,1468.268187,1501.282667,1559.142122,1608.848004,1632.375902,1656.874212
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,1.501303574,76.8505062,114.1001196,618.9446266,1055.240323,1918.546139,3227.022154,4538.455662,5858.247745,6785.70554,7421.038275,7591.90484,7452.067472,7366.056112,7327.013734,7194.819032,7131.53097
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0.964194344,31.11322729,53.11343096,167.8332972,247.8880699,428.0707277,655.7311897,910.1924587,1106.269756,1262.695203,1356.643441,1468.268187,1501.282667,1559.142122,1608.848004,1632.375902,1656.874212
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,1.501303574,76.8505062,114.1001196,618.9446266,1055.240323,1918.546139,3227.022154,4538.455662,5858.247745,6785.70554,7421.038275,7591.90484,7452.067472,7366.056112,7327.013734,7194.819032,7131.53097
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0.171717606,29.67760983,51.07432044,164.1580979,242.1790511,420.1811347,645.6149544,897.7565407,1091.986484,1246.718239,1339.227102,1449.502474,1481.287566,1538.139079,1587.062843,1610.064127,1634.266702
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0.266976144,73.97199341,109.3945586,601.129939,1019.262588,1861.67244,3148.915853,4435.276838,5736.978216,6648.791149,7271.331728,7432.03627,7283.544901,7190.553546,7145.600321,7009.058405,6942.275579
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0,29.23731307,50.42629035,162.2587713,238.1042194,410.4023045,627.7694913,873.2763371,1062.930703,1213.591184,1302.570623,1406.260647,1428.500663,1475.429997,1517.053675,1535.246822,1556.661885
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,0,70.91662917,105.0962293,567.7909817,963.8145313,1770.242417,3013.888158,4260.737906,5525.549312,6405.662079,6995.546587,7113.948672,6919.467371,6787.522921,6710.971588,6554.185523,6476.578593
GCAM-PR 5.3,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,3.584870993,4.781113768,4.51231041,15.96752812,22.42236537,23.08467543,26.93577578,29.48377935,32.83657965,37.47223674,42.08123716,44.31790403,46.07313752,47.48443765,48.71350443,49.60267118,50.06833789
GCAM-PR 5.3,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,0,0,0,5.476886198,18.350726,19.51658017,352.7339704,555.3077375,712.1790267,750.8664299,823.9954376,892.6312968,970.3032132,1039.542481,1077.980071,1105.023452,1123.252606,1145.692091,1152.05312,1154.487729
GCAM-PR 5.3,Current Policies,World,Concentration CO2,ppm,379.757,391.389,404.58,416.401,428.006,439.429,449.929,459.067,467.099,473.775,479.314,484.046,488.077,491.485,494.233,496.385,497.917,498.95,499.488,499.65
GCAM-PR 5.3,Current Policies,USA,Emissions C2F6,kt C2F6/yr,0.47835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM-PR 5.3,Current Policies,World,Emissions C2F6,kt C2F6/yr,2.0982574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM-PR 5.3,Current Policies,USA,Emissions CH4,Mt CH4/yr,28.69710255,28.44150933,29.730859,25.75348913,25.4740836,26.30895698,25.47323002,25.09523172,25.90463029,26.34906463,26.83462043,27.32339148,27.12476367,26.19185939,26.07513651,26.05240151,25.97114347,25.82178281,25.4792187,24.98596036
GCAM-PR 5.3,Current Policies,World,Emissions CH4,Mt CH4/yr,345.0796869,367.5711122,380.5787237,381.2321308,388.1278848,390.7923937,385.4940531,385.2283149,391.2592234,391.3327255,388.361175,385.2871595,381.1175075,374.8332111,367.3409698,359.7809542,351.255264,341.6589208,332.960216,325.4564863
GCAM-PR 5.3,Current Policies,USA,Emissions CH4,Mt CH4/yr,9.598472207,9.876199884,9.634819951,9.432569632,10.08408923,10.6043186,10.80312745,11.10730599,11.92052863,12.41751179,12.87420872,13.28669572,13.48004005,13.24775181,13.32304181,13.31355321,13.29817422,13.12707843,12.91579515,12.57251011
GCAM-PR 5.3,Current Policies,World,Emissions CH4,Mt CH4/yr,127.684176,133.6246974,140.7266816,152.4116608,162.2221482,170.9936062,178.8748487,185.2372013,191.2470564,196.2662015,196.1580714,195.5932489,194.9440408,193.5434875,191.4816072,188.7841849,185.7123831,182.4021877,179.1111049,175.7081967
GCAM-PR 5.3,Current Policies,USA,Emissions CH4,Mt CH4/yr,19.09863034,18.56530944,20.09603905,16.3209195,15.38999437,15.70463838,14.67010257,13.98792573,13.98410166,13.93155284,13.9604117,14.03669576,13.64472362,12.94410758,12.7520947,12.73884829,12.67296925,12.69470438,12.56342355,12.41345026
GCAM-PR 5.3,Current Policies,World,Emissions CH4,Mt CH4/yr,217.3955109,233.9464149,239.8520421,228.82047,225.9057366,219.7987875,206.6192044,199.9911136,200.012167,195.0665239,192.2031036,189.6939106,186.1734666,181.2897236,175.8593626,170.9967693,165.5428808,159.2567331,153.8491111,149.7482897
GCAM-PR 5.3,Current Policies,USA,Emissions CO,Mt CO/yr,75.29748207,49.46787914,44.27184473,34.71889432,20.69035558,16.16211111,14.44891856,12.77350937,11.06183128,10.00468349,9.354767157,8.932001628,8.598810781,8.312396181,8.107857718,7.924936832,7.798966914,7.704458109,7.62720865,7.552027765
GCAM-PR 5.3,Current Policies,World,Emissions CO,Mt CO/yr,853.2456515,879.0122498,878.1063514,821.7863989,747.4195463,692.983347,652.233269,629.1137733,606.0477436,582.9137596,561.2827989,540.3342678,519.779578,500.6329858,484.3227514,469.5366089,456.9803983,445.2008065,435.4825923,427.4698944
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,5724.41985,5288.231155,4820.53808,4583.790332,4591.294686,4405.45421,4035.102494,3736.758688,3406.624019,3102.748056,2814.310824,2539.081837,2301.381491,2093.378682,1860.504717,1635.699307,1422.088109,1214.734357,1026.551952,853.4992372
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,31425.93673,36147.35006,39196.36798,37250.09317,37566.33918,37516.04128,35675.79631,33501.14871,31082.47291,28518.53779,26244.42055,24348.6215,22564.79017,20868.86312,19172.22053,17514.0557,15926.5623,14464.35606,13086.83308,11834.46063
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,-209.2162555,-261.1518461,-325.5743245,-162.0266677,-157.8668598,-147.7158602,-140.3533373,-155.9406696,-100.8177455,-125.428533,-133.5449475,-130.3656768,-122.9722835,-127.6276268,-96.30749678,-82.20564996,-72.80191109,-74.21684846,-70.43359468,-66.94259619
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,1949.450263,2479.748039,3260.792355,709.9880987,-0.93148163,-303.6021193,-587.9902696,-954.6447558,-685.081583,-704.2211293,-832.4621452,-780.4467501,-688.8712822,-503.1895181,-432.244422,-285.9169021,-285.7031992,-218.882697,-249.5533956,-168.475743
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,5829.898183,5478.973053,5059.028589,4678.530019,4677.204915,4470.645829,4119.954921,3849.847634,3468.734171,3199.006923,2922.837933,2649.273628,2414.236329,2223.324977,1971.623064,1747.904898,1535.881496,1339.399219,1154.764373,985.3691793
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,27293.39154,30653.4395,32056.87584,32444.87103,33518.74316,33703.25996,32815.98528,31393.81752,28990.56974,26498.17947,24460.43253,22612.95126,20923.30738,19250.04155,17681.87194,16057.13538,14623.66336,13239.20896,12040.84774,10877.28852
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,5933.636106,5549.383001,5146.112404,4745.817,4749.161546,4553.17007,4175.455831,3892.699357,3507.441764,3228.176589,2947.855772,2669.447514,2424.353775,2221.006308,1956.812213,1717.904957,1494.89002,1288.951205,1096.985547,920.4418334
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,29476.48647,33667.60202,35935.57562,36540.10507,37567.27066,37819.6434,36263.78658,34455.79346,31767.5545,29222.75892,27076.88269,25129.06825,23253.66146,21372.05264,19604.46495,17799.9726,16212.2655,14683.23876,13336.38648,12002.93637
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,3177.838928,3037.672442,2982.977175,2983.758381,2991.54722,2759.573967,2620.799613,2563.679219,2573.960333,2541.632515,2515.332241,2511.581073,2491.205101,2460.751065,2447.173528,2439.269824,2432.346415,2403.65829,2374.663248,2336.454761
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,15805.03984,17697.74149,18164.79891,18103.2705,18208.62267,17905.1159,18128.05422,18140.23368,18414.62768,18811.6881,19051.63029,19218.30129,19168.30496,19078.99461,19274.91252,19589.76774,19951.19977,20246.09079,20486.55648,20703.55613
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,627.1784069,604.6425188,584.4838432,610.9054217,602.8589151,603.2279928,553.3951116,564.9367068,589.5277581,576.6466545,555.5320717,538.3904913,513.4215562,495.0373577,481.6488132,471.9061252,460.284719,442.7682193,429.7656896,419.1103693
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,6442.443505,7576.035746,7538.057513,7605.745797,7466.658491,7551.348205,7724.140718,7654.774714,7708.321165,7857.385105,7764.584636,7541.864352,7155.187316,6768.904869,6580.868478,6450.131913,6329.907378,6176.168259,5993.449658,5802.259814
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,537.4057871,509.9778483,477.1470417,488.47394,486.4352479,474.7612603,446.4263454,456.0065992,466.2767881,451.533384,429.2743858,409.9626918,386.1923685,367.4603802,347.6236038,329.6769269,309.1128796,285.8826083,266.6110138,250.0014968
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,2829.950567,2866.297395,2840.465734,2856.080702,2802.715283,2789.359691,2619.210355,2607.529165,2600.045315,2507.939828,2409.87574,2291.610868,2127.131745,1966.020146,1857.938488,1771.870258,1688.433733,1592.390754,1487.660494,1387.464535
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,207.7233789,206.0572766,196.355839,202.0463929,199.8573428,193.4479719,180.1694756,186.5985489,192.102387,184.8380838,173.7349812,164.2228739,152.8857646,144.5501527,135.2727506,127.1833032,117.7358234,107.5052372,99.16121678,92.37815321
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,942.2055531,990.3092834,1001.071188,1009.067346,974.9875057,950.7410188,856.9486003,846.0481519,839.2463843,815.993637,777.9942183,733.9742555,675.659484,620.4185406,581.8503705,554.0719081,524.8748726,491.7830725,457.9391414,425.3804445
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,329.6824082,303.9205717,280.7912027,286.4275471,286.5779051,281.3132884,266.2568698,269.4080503,274.174401,266.6953002,255.5394046,245.739818,233.3066038,222.9102275,212.3508531,202.4936237,191.3770562,178.3773711,167.449797,157.6233435
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,1887.745014,1875.988112,1839.394546,1847.013356,1827.727777,1838.618672,1762.261755,1761.481013,1760.798931,1691.946191,1631.881521,1557.636612,1451.472261,1345.601605,1276.088118,1217.79835,1163.55886,1100.607682,1029.721352,962.0840905
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,2013.254734,1923.052075,1921.34629,1884.379019,1902.253057,1681.584714,1620.978156,1542.735913,1518.155787,1513.452476,1530.525784,1563.22789,1591.591176,1598.253327,1617.901111,1637.686772,1662.948817,1675.007463,1678.286544,1667.342895
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,6532.645763,7255.408346,7786.275667,7641.444002,7939.248898,7564.408007,7784.703142,7877.929798,8106.261195,8446.363166,8877.169912,9384.826071,9885.9859,10344.0696,10836.10556,11367.76557,11932.85866,12477.53178,13005.44632,13513.83178
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,56.01237176,47.12253762,48.01610437,50.17393789,56.18397177,58.683172,60.21143881,62.08363898,64.92677257,67.12493944,70.93057311,74.65004012,78.0846071,80.50900732,83.75730761,87.09874125,90.73864158,93.68297518,96.26577542,98.13100892
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,325.4785199,350.7839925,411.1037927,433.7003149,510.7291811,584.1194446,642.2102211,700.6853714,762.803642,826.8244765,906.4614037,990.5256407,1079.047566,1168.705402,1260.106475,1358.946078,1463.287691,1568.050689,1675.724617,1781.056666
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,0,0,51.15183798,53.04053816,55.04253834,55.21853835,54.45513828,54.40710495,55.56393838,55.89760508,56.40983846,56.69327182,56.51800514,55.47410504,55.42790504,55.52763838,55.93500509,55.89320508,55.67907173,55.20497169
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,573.1570174,752.8656288,614.0312351,623.1071519,660.1860447,701.7829474,708.4058915,723.1931778,742.1525877,761.2195249,772.437426,781.8324319,790.1576162,795.9375601,799.6876427,807.1626347,815.6417361,821.840717,827.0090822,831.4283619
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,2652.059255,2441.300611,2076.051414,1694.771638,1685.657695,1711.071862,1499.155308,1286.168414,894.7738385,657.3744081,407.5056918,137.6925548,-76.96877173,-237.4260874,-475.5504646,-691.3649258,-896.4649193,-1064.259072,-1219.898875,-1351.085582
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,11488.35171,12955.69801,13892.07692,14341.60053,15310.12049,15798.14405,14687.93107,13253.58385,10575.94207,7686.491367,5408.802244,3394.649971,1755.002416,171.0469372,-1593.040583,-3532.632368,-5327.536408,-7006.881832,-8445.708738,-9826.267611
GCAM-PR 5.3,Current Policies,USA,Emissions CO2,Mt CO2/yr,2478.077503,2330.309341,1934.89004,1639.858866,1624.941231,1640.019293,1432.144,1235.945708,888.0733829,700.3146763,480.1063879,231.2210562,43.518024,-87.15687735,-264.3932856,-399.330544,-542.1794814,-663.2552357,-785.9846116,-887.4902385
GCAM-PR 5.3,Current Policies,World,Emissions CO2,Mt CO2/yr,10175.71338,11696.26708,12649.71482,12602.1811,13578.6028,14127.52754,13188.64641,11892.41122,9564.60409,7016.634863,5034.750314,3273.086931,1946.498782,696.0044626,-588.9852901,-1980.170948,-3276.444399,-4493.764606,-5472.607234,-6373.700925
